Concept ID,Norwegian Term,English Term,Released,VSO Applicable
1003531000202107,dikvafosolnatrium øyedr 30 mg/ml,Diquafosol sodium 30 mg/mL eye drops solution,,True
127771000202109,noretisteronacetat/relugoliks/østradiol (som østradiolhemihydrat)/ tab 500 mikrog + 40 mg + 1 mg,Estradiol (as estradiol hemihydrate) 1 milligram and norethindrone acetate 500 microgram and relugolix 40 milligram oral tablet,,True
1035171000202109,milrinon inj/inf væske 1 mg/ml,Milrinone 1 mg/mL solution for infusion or injection,,True
1078551000202102,follitropin alfa/lutropin alfa inj væske 450 IE/penn + 225 IE/penn,Follitropin alfa 450 international unit and lutropin alfa 225 international unit solution for injection pen,,True
441836008,lakosamid tab 200 mg,Lacosamide 200 mg oral tablet,,True
321589009,risperidon tab 1 mg,Risperidone 1 mg oral tablet,,True
376690007,trazodonhydroklorid tab 100 mg,Trazodone hydrochloride 100 mg oral tablet,,True
323278009,disulfiram tab 200 mg,Disulfiram 200 mg oral tablet,,True
1094821000202107,klopidogrel tab 75 mg,Clopidogrel 75 mg oral tablet,,True
332406008,isotretinoin kaps 20 mg,Isotretinoin 20 mg oral capsule,,True
1003591000202108,morfinhydrokloridtrihydrat inj væske 10 mg/ml,Morphine hydrochloride trihydrate 10 mg/mL solution for injection,,True
1028871000202109,"tyroidea-kjertel tab 97,5 mg",Thyroid gland 97.5 mg oral tablet,,False
1021681000202104,adalimumab inj væske 40 mg/sprøyte,Adalimumab 40 mg solution for injection syringe,,True
441953000,everolimus tab 10 mg,Everolimus 10 mg oral tablet,,True
1163175008,remimazolam (som remimazolam besilat) pulv til inj væske 20 mg/hgl,Remimazolam (as remimazolam besylate) 20 mg powder for solution for injection vial,,True
333370006,pyridostigminbromid tab 60 mg,Pyridostigmine bromide 60 mg oral tablet,,True
420189009,atomoksetin (som atomoksetinhydroklorid) kaps 80 mg,Atomoxetine (as atomoxetine hydrochloride) 80 mg oral capsule,,True
134576009,lopinavir/ritonavir mikst 80 mg/ml + 20 mg/ml,Lopinavir 80 mg/mL and ritonavir 20 mg/mL oral solution,,True
1018721000202106,amitriptylin (som amitriptylinhydroklorid) tab 10 mg,Amitriptyline (as amitriptyline hydrochloride) 10 mg oral tablet,,True
327043004,temozolomid kaps 20 mg,Temozolomide 20 mg oral capsule,,True
1004671000202107,tyroidea-kjertel tab 60 mg,Thyroid gland 60 mg oral tablet,,False
488091000202103,paracetamol dråper 100 mg/ml,Acetaminophen 100 mg/mL oral drops solution,,True
840662000,lenalidomid kaps 25 mg,Lenalidomide 25 mg oral capsule,,True
330079002,kolkisin tab 500 mikrog,Colchicine 500 microgram oral tablet,,True
1101461000202107,metadonhydroklorid mikst 110 mg/flaske,Methadone hydrochloride 110 mg oral solution bottle,,True
1106211000202104,metotreksat (som metotreksatdinatrium) inj væske 10 mg/sprøyte,Methotrexate (as methotrexate sodium) 10 mg solution for injection syringe,,True
769515004,fentanyl DEPOTplaster 75 mikrog/t,Fentanyl 75 microgram/hour prolonged-release transdermal patch,,True
1157013009,metadonhydroklorid tab 10 mg,Methadone hydrochloride 10 mg oral tablet,,True
325662001,noretisteronacetat/østradiol tab 500 mikrog + 1 mg,Estradiol 1 mg and norethindrone acetate 500 microgram oral tablet,,True
1039101000202102,kaspofungin (som kaspofunginacetat) pulv til kons til inf væske 70 mg/hgl,Caspofungin (as caspofungin acetate) 70 mg powder for concentrate for solution for infusion vial,,True
783052008,atovakvon/proguanilhydroklorid tab 250 mg + 100 mg,Atovaquone 250 mg and proguanil hydrochloride 100 mg oral tablet,,True
1026511000202101,allergen av vepsegift oppl til prikktest 300 mikrog/ml,Allergen of wasp poison 300 microgram/mL cutaneous solution for skin-prick test,,True
127791000202108,koriongonadotropin alfa (rekombinant) inj væske 250 mikrog/penn,"Human chorionic gonadotropin, alpha subunit 250 microgram solution for injection pen",,True
1024421000202104,levotyroksin (som levotyroksinnatrium) tab 50 mikrog,Levothyroxine (as levothyroxine sodium) 50 microgram oral tablet,,True
1076761000202108,beklometasondipropionat/formoterolfumaratdihydrat inh aerosol 100 mikrog/aktivering + 6 mikrog/aktivering,Beclomethasone dipropionate 100 microgram and formoterol fumarate dihydrate 6 microgram/actuation pressurized solution for inhalation,,True
375785009,"midodrinhydroklorid tab 2,5 mg",Midodrine hydrochloride 2.5 mg oral tablet,,True
1039501000202106,polatuzumabvedotin pulv til kons til inf væske 140 mg/hgl,Polatuzumab vedotin 140 mg powder for concentrate for solution for infusion vial,,True
331597009,krotamiton krem 100 mg/g,Crotamiton 100 mg/g cutaneous cream,,True
395522003,natriumoksybat mikst 500 mg/ml,Sodium oxybate 500 mg/mL oral solution,,True
1034971000202105,traneksamsyre inj/inf væske 100 mg/ml,Tranexamic acid 100 mg/mL solution for infusion or injection,,True
1039841000202107,heparinnatrium inj/inf væske 1000 IE/ml,Heparin sodium 1000 international unit/mL solution for infusion or injection,,True
1101791000202106,"fondaparinuksnatrium inj væske 2,5 mg/sprøyte",Fondaparinux sodium 2.5 mg solution for injection syringe,,True
323281004,naltreksonhydroklorid tab 50 mg,Naltrexone hydrochloride 50 mg oral tablet,,True
322238005,paracetamol mikst 24 mg/ml,Acetaminophen 24 mg/mL oral solution,,True
1163321008,tamsulosinhydroklorid DEPOTtab 400 mikrog,Tamsulosin hydrochloride 400 microgram prolonged-release oral tablet,,True
1091121000202104,esomeprazol enterokaps 40 mg,Esomeprazole 40 mg gastro-resistant oral capsule,,True
508841000202106,aldesleukin pulv til inj/inf væske 18 mill IE/ml,Aldesleukin 18 million international unit/mL powder for solution for infusion or injection,,True
1015851000202103,alitretinoin kaps 30 mg,Alitretinoin 30 mg oral capsule,,True
187201000202100,glukosaminsulfatkaliumklorid/kondroitinnatriumsulfat kaps 250 mg + 200 mg,Glucosamine sulfate potassium chloride 250 mg and sodium chondroitin sulfate 200 mg oral capsule,,True
1017471000202102,metylcellulose rektalgel 20 mg/g,Methylcellulose 20 mg/g rectal gel,,True
1004841000202100,"benzoylperoksid, vandig gel 100 mg/g","Benzoyl peroxide, hydrous 100 mg/g cutaneous gel",,True
188091000202102,amylase/lipase/protease enterokaps 8000 IE + 25000 IE + 1000 IE,Amylase 18000 international unit and protease 1000 international unit and triacylglycerol lipase 25000 international unit gastro-resistant oral capsule,,True
1090141000202101,ceftriakson pulv til inj/inf væske 1 g/hgl,Ceftriaxone 1 g powder for solution for infusion or injection vial,,True
1204457000,karfilzomib pulv til inf væske 10 mg/hgl,Carfilzomib 10 mg powder for solution for infusion vial,,True
703787003,teriflunomid tab 7 mg,Teriflunomide 7 mg oral tablet,,True
426586000,lisdeksamfetamindimesilat kaps 70 mg,Lisdexamfetamine dimesylate 70 mg oral capsule,,True
318353009,propranololhydroklorid tab 40 mg,Propranolol hydrochloride 40 mg oral tablet,,True
1033291000202102,mepivakainhydroklorid inj væske 10 mg/ml,Mepivacaine hydrochloride 10 mg/mL solution for injection,,True
320884002,montelukast (som montelukastnatrium) tab 10 mg,Montelukast (as montelukast sodium) 10 mg oral tablet,,True
323364006,donepezilhydroklorid tab 5 mg,Donepezil hydrochloride 5 mg oral tablet,,True
324500006,isoniazid/rifampicin tab 100 mg + 150 mg,Isoniazid 100 mg and rifampin 150 mg oral tablet,,True
1028731000202104,oksykodonhydroklorid inf væske 1 mg/ml,Oxycodone hydrochloride 1 mg/mL solution for infusion,,True
1090031000202108,ondansetron inj/inf væske 2 mg/ml,Ondansetron 2 mg/mL solution for infusion or injection,,True
426802009,kvetiapin (som kvetiapinfumarat) DEPOTtab 200 mg,Quetiapine (as quetiapine fumarate) 200 mg prolonged-release oral tablet,,True
770300007,salbutamol (som salbutamolsulfat) inh aerosol 100 mikrog/aktivering,Albuterol (as albuterol sulfate) 100 microgram/actuation pressurized suspension for inhalation,,True
324821004,valaciklovir (som valaciklovirhydroklorid) tab 500 mg,Valacyclovir (as valacyclovir hydrochloride) 500 mg oral tablet,,True
325687008,mesterolon tab 25 mg,Mesterolone 25 mg oral tablet,,True
782132001,"verapamilhydroklorid inj væske 2,5 mg/ml",Verapamil hydrochloride 2.5 mg/mL solution for injection,,True
1004021000202103,lyofilisert binyrevev kaps 100 mg,Lyophilized adrenal gland tissue 100 mg oral capsule,,True
1025241000202105,amoksicillin (som amoksicillintrihydrat) disperg tab 1 g,Amoxicillin (as amoxicillin trihydrate) 1 g dispersible oral tablet,,True
1101721000202108,budesonid tab til rektalvæske 2 mg,Budesonide 2 mg tablet for rectal suspension,,True
127751000202103,"atosiban (som atosibanacetat) inj væske 6,75 mg/sprøyte",Atosiban (as atosiban acetate) 6.75 mg solution for injection syringe,,True
768304003,dolutegravir (som dolutegravirnatrium) tab 50 mg,Dolutegravir (as dolutegravir sodium) 50 mg oral tablet,,True
477611000202105,fenylefrin (som fenylefrinhydroklorid)/paracetamol pulv til mikst 10 mg/dosepose + 1 g/dosepose,Acetaminophen 1 g and phenylephrine (as phenylephrine hydrochloride) 10 mg powder for oral solution sachet,,True
1088611000202108,latanoprost/timolol (som timololmaleat) øyedr 50 mikrog/ml + 5 mg/ml,Latanoprost 50 microgram/mL and timolol (as timolol maleate) 5 mg/mL eye drops solution,,True
1162366008,edoksaban (som edoksabantosilat) tab 30 mg,Edoxaban (as edoxaban tosylate) 30 mg oral tablet,,True
367711000202102,famotidin pulv til mikst 8 mg/ml,Famotidine 8 mg/mL powder for oral suspension,,True
1287453005,roksadustat tab 150 mg,Roxadustat 150 mg oral tablet,,True
1119891000202100,klobetasolpropionat munngel 250 mikrog/g,Clobetasol propionate 250 microgram/g oromucosal gel,,True
320718000,cyproheptadinhydroklorid tab 4 mg,Cyproheptadine hydrochloride 4 mg oral tablet,,True
1027951000202109,docetaksel kons til inf væske 20 mg/ml,Docetaxel 20 mg/mL concentrate for solution for infusion,,True
318978004,kandesartancileksetil tab 4 mg,Candesartan cilexetil 4 mg oral tablet,,True
1076781000202102,flutikasonpropionat/formoterolfumaratdihydrat inh aerosol 125 mikrog/aktivering + 5 mikrog/aktivering,Fluticasone propionate 125 microgram and formoterol fumarate dihydrate 5 microgram/actuation pressurized suspension for inhalation,,True
1029381000202109,foskarnetnatriumheksahydrat inf væske 24 mg/ml,Foscarnet sodium hexahydrate 24 mg/mL solution for infusion,,True
437461000202107,fluoksetin (som fluoksetinhydroklorid) smeltetab 20 mg,Fluoxetine (as fluoxetine hydrochloride) 20 mg orodispersible tablet,,True
1086351000202104,polatuzumabvedotin pulv til kons til inf væske 30 mg/hgl,Polatuzumab vedotin 30 mg powder for concentrate for solution for infusion vial,,True
1089021000202103,"goserelin (som goserelinacetat) implantat 3,6 mg",Goserelin (as goserelin acetate) 3.6 mg implant,,True
1287178000,roflumilast tab 250 mikrog,Roflumilast 250 microgram oral tablet,,True
1118091000202104,tetrakosaktid (som tetrakosaktidheksaacetat) inj væske 250 mikrog/ml,Cosyntropin (as Tetracosactide hexaacetate) 250 microgram/mL solution for injection,,True
1101931000202108,interferon beta inj væske 44 mikrog/penn,Interferon beta 44 microgram solution for injection pen,,True
1003241000202104,metamizolnatriummonohydrat dråper 500 mg/ml,Metamizole sodium monohydrate 500 mg/mL oral drops solution,,True
1268372003,dornase alfa inh væske til nebulisator 1 mg/ml,Dornase alfa 1 mg/mL solution for nebuliser,,True
217421000202106,klorheksidinglukonat dentalvæske 20 mg/ml,Chlorhexidine gluconate 20 mg/mL dental solution,,True
197791000202104,levokarnitin kaps 250 mg,Levocarnitine 250 mg oral capsule,,True
1020691000202105,prasugrel tab 5 mg,Prasugrel 5 mg oral tablet,,True
1032641000202100,hydrokortison munnvann 10 mg/ml,Hydrocortisone 10 mg/mL oromucosal solution for mouthwash,,True
765506004,pyridostigminbromid DEPOTtab 180 mg,Pyridostigmine bromide 180 mg prolonged-release oral tablet,,True
346672000,isoniazid/pyrazinamid/rifampicin tab 50 mg + 300 mg + 120 mg,Isoniazid 50 mg and pyrazinamide 300 mg and rifampin 120 mg oral tablet,,True
1018811000202105,fenofibrat kaps 67 mg,Fenofibrate 67 mg oral capsule,,True
1026931000202102,klindamycin (som klindamycinfosfat) inj/inf væske 150 mg/ml,Clindamycin (as clindamycin phosphate) 150 mg/mL solution for infusion or injection,,True
321272000,klobazam tab 10 mg,Clobazam 10 mg oral tablet,,True
781884008,fentanyl (som fentanylsitrat) inj væske 50 mikrog/ml,Fentanyl (as fentanyl citrate) 50 microgram/mL solution for injection,,True
1101771000202107,testosteronenantat inj væske 250 mg/amp,Testosterone enanthate 250 mg/ampule solution for injection,,True
1023611000202107,fenylefrin (som fenylefrinhydroklorid) inj væske 100 mikrog/ml,Phenylephrine (as phenylephrine hydrochloride) 100 microgram/mL solution for injection,,True
198871000202106,metoprololtartrat mikstur 2 mg/ml,Metoprolol tartrate 2 mg/mL oral liquid,,True
769279001,amantadinhydroklorid mikst 10 mg/ml,Amantadine hydrochloride 10 mg/mL oral solution,,True
387831000202102,melperonhydroklorid mikst 5 mg/ml,Melperone hydrochloride 5 mg/mL oral solution,,True
1019201000202102,"kaliumsitrat DEPOTtab 1,08 g",Potassium citrate 1.08 g prolonged-release oral tablet,,True
1193788006,permetrin krem 50 mg/g,Permethrin 50 mg/g cutaneous cream,,True
1095391000202100,sitagliptin tab 50 mg,Sitagliptin 50 mg oral tablet,,True
1086971000202109,follitropin alfa inj væske 450 IE/penn,Follitropin alfa 450 international unit solution for injection pen,,True
326860000,fluorouracil krem 50 mg/g,Fluorouracil 50 mg/g cutaneous cream,,True
1034371000202106,mesalazin rektalskum 1 g/aktivering,Mesalamine 1 g/actuation rectal foam,,True
1231464003,verteporfin pulv til inf væske 15 mg/hgl,Verteporfin 15 mg powder for solution for infusion vial,,True
426493003,lisdeksamfetamindimesilat kaps 30 mg,Lisdexamfetamine dimesylate 30 mg oral capsule,,True
781790002,bumetanid inj væske 500 mikrog/ml,Bumetanide 500 microgram/mL solution for injection,,True
1039721000202107,trometamol inj væske 500 mikromol/ml,Tromethamine 500 umol/mL solution for injection,,True
557911000202106,salisylsyre liniment 100 mg/g,Salicylic acid 100 mg/g cutaneous liquid,,True
1042301000202107,metadonhydroklorid mikst 100 mg/flaske,Methadone hydrochloride 100 mg oral solution bottle,,True
1236758005,liraglutid inj væske 6 mg/ml,Liraglutide 6 mg/mL solution for injection,,True
487991000202101,desmopressin (som desmopressinacetat) sublingvaltab 240 mikrog,Desmopressin (as desmopressin acetate) 240 microgram sublingual tablet,,True
1236791001,erytromycin (som erytromycinlaktobionat) pulv til inf væske 1 g/hgl,Erythromycin (as erythromycin lactobionate) 1 g powder for solution for infusion vial,,True
1023891000202100,nikotinamid kaps 500 mg,Niacinamide 500 mg oral capsule,,True
1015831000202107,"flutikasonfuroat nesespray 27,5 mikrog/aktivering",Fluticasone furoate 27.5 microgram/actuation nasal suspension spray,,True
1071061000202101,paliperidon (som paliperidonpalmitat) DEPOTinj væske 525 mg/sprøyte,Paliperidone (as paliperidone palmitate) 525 mg prolonged-release suspension for injection syringe,,True
1037391000202101,ceftriakson (som ceftriaksonnatrium) pulv til inf væske 2 g/hgl,Ceftriaxone (as ceftriaxone sodium) 2 g powder for solution for infusion vial,,True
1032591000202106,adalimumab inj væske 20 mg/sprøyte,Adalimumab 20 mg solution for injection syringe,,True
508111000202104,betainhydroklorid/pepsin kaps 648 mg + 150 mg,Betaine hydrochloride 648 mg and pepsin A 150 mg oral capsule,,True
409150001,escitalopram (som escitalopramoksalat) tab 5 mg,Escitalopram (as escitalopram oxalate) 5 mg oral tablet,,True
1041121000202106,polikresulen vag væske 360 mg/ml,Policresulen 360 mg/mL vaginal solution,,True
547591000202109,karmellosenatrium øyegel 10 mg/ml,Carmellose sodium 10 mg/mL eye gel,,True
1028131000202103,"povidon, jodert øyedr 50 mg/ml",Povidone iodine 50 mg/mL eye drops solution,,True
287761000202108,niraparib (som niraparibtosilatmonohydrat) tab 100 mg,Niraparib (as niraparib tosylate monohydrate) 100 mg oral tablet,,True
1079891000202103,abakavir (som abakavirsulfat)/dolutegravir (som dolutegravirnatrium)/lamivudin tab 600 mg + 50 mg + 300 mg,Abacavir (as abacavir sulfate) 600 mg and dolutegravir (as dolutegravir sodium) 50 mg and lamivudine 300 mg oral tablet,,True
527621000202105,dinatriumedetat dentalvæske 150 mg/g,Edetate disodium 150 mg/g dental solution,,True
1004611000202100,tyroidea-kjertel tab 125 mg,Thyroid gland 125 mg oral tablet,,False
326498008,betanekolklorid tab 10 mg,Bethanechol chloride 10 mg oral tablet,,True
1031361000202100,etiodisert olje inj væske 480 mg/ml,Ethiodized oil 480 mg/mL solution for injection,,False
217561000202102,metylfenidathydroklorid kaps 10 mg,Methylphenidate hydrochloride 10 mg oral capsule,,True
414573005,lantan (som lantankarbonathydrat) tyggetab 500 mg,Lanthanum (as lanthanum carbonate) 500 mg chewable tablet,,True
1042721000202100,terlipressinacetat inj væske 1 mg/amp,Terlipressin acetate 1 mg/ampule solution for injection,,True
863992000,nintedanib (som nintedanibesilat) kaps 150 mg,Nintedanib (as nintedanib esilate) 150 mg oral capsule,,True
321913005,moklobemid tab 150 mg,Moclobemide 150 mg oral tablet,,True
1023351000202104,natriumhydrogenkarbonat inf væske 14 mg/ml,Sodium bicarbonate 14 mg/mL solution for infusion,,True
329927003,"meloksikam tab 7,5 mg",Meloxicam 7.5 mg oral tablet,,True
1026051000202107,levetiracetam inf væske 10 mg/ml,Levetiracetam 10 mg/mL solution for infusion,,True
324718007,terbinafin (som terbinafinhydroklorid) tab 250 mg,Terbinafine (as terbinafine hydrochloride) 250 mg oral tablet,,True
1030031000202103,doksorubicinhydroklorid kons til inf væske 2 mg/ml,Doxorubicin hydrochloride 2 mg/mL concentrate for solution for infusion,,False
766301004,"povidon, jodert liniment, oppl 100 mg/ml",Povidone iodine 100 mg/mL cutaneous solution,,True
1039851000202105,kolekalsiferol tab 1000 IE,Cholecalciferol 1000 international unit oral tablet,,True
370304006,"tetrakainhydroklorid liniment, oppl 20 mg/ml",Tetracaine hydrochloride 20 mg/mL cutaneous solution,,True
1027321000202101,metotreksat inj væske 15 mg/penn,Methotrexate 15 mg solution for injection pen,,True
1038001000202108,vedolizumab pulv til kons til inf væske 300 mg/hgl,Vedolizumab 300 mg powder for concentrate for solution for infusion vial,,True
781980000,mesna inj væske 100 mg/ml,Mesna 100 mg/mL solution for injection,,True
1090221000202104,cefuroksim pulv til inj/inf væske 750 mg/hgl,Cefuroxime 750 mg powder for solution for infusion or injection vial,,True
1020091000202104,"østradiol (som østradiolhemihydrat) transdermalspray 1,53 mg/aktivering",Estradiol (as estradiol hemihydrate) 1.53 mg/actuation transdermal solution spray,,True
1039241000202106,tiotepa pulv til kons til inf væske 15 mg/hgl,Thiotepa 15 mg powder for concentrate for solution for infusion vial,,True
863982008,"minoksidil liniment, oppl 50 mg/ml",Minoxidil 50 mg/mL cutaneous solution,,True
324698000,flukonazol kaps 150 mg,Fluconazole 150 mg oral capsule,,True
1004451000202104,lisinopril (som lisinoprildihydrat) tab 20 mg,Lisinopril (as lisinopril dihydrate) 20 mg oral tablet,,True
890313008,abirateronacetat tab 500 mg,Abiraterone acetate 500 mg oral tablet,,True
1172443005,"kariprazin (som kariprazinhydroklorid) kaps 4,5 mg",Cariprazine (as cariprazine hydrochloride) 4.5 mg oral capsule,,True
577641000202102,"hydroksokobalaminacetat inj væske 1,5 mg/ml",Hydroxocobalamin acetate 1.5 mg/mL solution for injection,,True
217581000202108,metadonhydroklorid mikst 95 mg/flaske,Methadone hydrochloride 95 mg oral solution bottle,,True
1028751000202108,vismutsubsalisylat tyggetab 262 mg,Bismuth subsalicylate 262 mg chewable tablet,,True
782123003,tramadolhydroklorid inj væske 50 mg/ml,Tramadol hydrochloride 50 mg/mL solution for injection,,True
277441000202109,dalbavancin (som dalbavancinhydroklorid) pulv til kons til inf væske 500 mg/hgl,Dalbavancin (as dalbavancin hydrochloride) 500 mg powder for concentrate for solution for infusion vial,,True
1029321000202108,furosemid dråper 10 mg/ml,Furosemide 10 mg/mL oral drops solution,,True
1230165001,olanzapin pulv til inj væske 10 mg/hgl,Olanzapine 10 mg powder for solution for injection vial,,True
327531000202108,dienogest/etinyløstradiol tab 2 mg + 30 mikrog,Dienogest 2 mg oral and ethinylestradiol 30 microgram tablet,,True
279221000202107,teklistamab inj væske 90 mg/ml,Teclistamab 90 mg/mL solution for injection,,True
1090341000202104,melfalan pulv til inj/inf væske 50 mg/hgl,Melphalan 50 mg powder for solution for infusion or injection vial,,True
766130001,glukagonhydroklorid pulv til inj væske 1 mg/hgl,Glucagon hydrochloride 1 mg powder for solution for injection vial,,True
1039621000202104,litiumklorid inj væske 150 mikromol/ml,Lithium chloride 150 umol/mL solution for injection,,True
1041221000202100,turoktokog alfa pulv til inj væske 3000 IE/hgl,Turoctocog alfa 3000 international unit powder for solution for injection vial,,False
1029391000202106,natriumhypokloritt dentalvæske 5 mg/ml,Sodium hypochlorite 5 mg/mL dental solution,,True
1018591000202101,mepivakainhydroklorid inj væske 20 mg/ml,Mepivacaine hydrochloride 20 mg/mL solution for injection,,True
1076631000202108,solifenacinsuksinat/tamsulosinhydroklorid tab modif frisetting 6 mg + 400 mikrog,Solifenacin succinate 6 mg and tamsulosin hydrochloride 400 microgram modified-release oral tablet,,True
1034271000202104,acetylcystein brusetab 200 mg,Acetylcysteine 200 mg effervescent oral tablet,,True
444647002,pregabalin mikst 20 mg/ml,Pregabalin 20 mg/mL oral solution,,True
508941000202100,"ivakaftor gran 13,4 mg/dosepose",Ivacaftor 13.4 mg oral granules sachet,,True
1017751000202100,joheksol inj væske 240 mg/ml,Iohexol 240 mg/mL solution for injection,,False
148381000202107,amoksicillin (som amoksicillinnatrium)/klavulansyre (som kaliumklavulanat) pulv til inj/inf væske 1 g/hgl + 200 mg/hgl,Amoxicillin (as amoxicillin sodium) 1 g and clavulanic acid (as clavulanate potassium) 200 mg powder for solution for infusion or injection vial,,True
326047005,repaglinid tab 500 mikrog,Repaglinide 500 microgram oral tablet,,True
783371000,vareniklin (som vareniklintartrat) tab 1 mg,Varenicline (as varenicline tartrate) 1 mg oral tablet,,True
1106111000202109,ipratropiumbromid (som ipratropiumbromidmonohydrat) nesespray 21 mikrog/aktivering,Ipratropium bromide (as ipratropium bromide monohydrate) 21 microgram/actuation nasal solution spray,,True
1264272007,entrektinib kaps 100 mg,Entrectinib 100 mg oral capsule,,True
1157291001,idebenon tab 150 mg,Idebenone 150 mg oral tablet,,True
417231005,duloksetin (som duloksetinhydroklorid) enterokaps 30 mg,Duloxetine (as duloxetine hydrochloride) 30 mg gastro-resistant oral capsule,,True
426782001,paliperidon DEPOTtab 6 mg,Paliperidone 6 mg prolonged-release oral tablet,,True
537631000202105,rukaparib (som rukaparibkamsylat) tab 300 mg,Rucaparib (as rucaparib camsylate) 300 mg oral tablet,,True
840652007,pirfenidon tab 267 mg,Pirfenidone 267 mg oral tablet,,True
198031000202104,galkanezumab inj væske 120 mg/penn,Galcanezumab 120 mg solution for injection pen,,True
406788008,aripiprazol tab 15 mg,Aripiprazole 15 mg oral tablet,,True
1149386000,ruxolitinib (som ruxolitinibfosfat) tab 20 mg,Ruxolitinib (as ruxolitinib phosphate) 20 mg oral tablet,,True
1088591000202103,dekstran 70/hypromellose øyedr 1 mg/ml + 3 mg/ml,Dextran 70 1 mg/mL and hypromellose 3 mg/mL eye drops solution,,True
1027991000202104,ustekinumab inj væske 45 mg/sprøyte,Ustekinumab 45 mg solution for injection syringe,,True
1074871000202103,lidokain/prilokain medisinert plaster 25 mg + 25 mg,Lidocaine 25 mg and prilocaine 25 mg cutaneous plaster,,True
331938006,fluocinolonacetonid gel 250 mikrog/g,Fluocinolone acetonide 250 microgram/g cutaneous gel,,True
324467008,etambutolhydroklorid tab 400 mg,Ethambutol hydrochloride 400 mg oral tablet,,True
1022071000202102,doksysyklin (som doksysyklinmonohydrat) kaps modif frisetting 40 mg,Doxycycline (as doxycycline monohydrate) 40 mg modified-release oral capsule,,True
424058002,dasatinib tab 20 mg,Dasatinib 20 mg oral tablet,,True
407857005,tadalafil tab 10 mg,Tadalafil 10 mg oral tablet,,True
1231422003,salbutamol (som salbutamolsulfat) inh pulv 200 mikrog/aktivering,Salbutamol (as salbutamol sulfate) 200 microgram/actuation powder for inhalation,,True
322985008,lamotrigin tab 25 mg,Lamotrigine 25 mg oral tablet,,True
784953008,klotrimazol vag tab 100 mg,Clotrimazole 100 mg vaginal tablet,,True
1204456009,karfilzomib pulv til inf væske 30 mg/hgl,Carfilzomib 30 mg powder for solution for infusion vial,,True
1303876003,senobamat tab 200 mg,Cenobamate 200 mg oral tablet,,True
1017981000202106,fenoksymetylpenicillinkalium tab 330 mg,Penicillin V potassium 330 mg oral tablet,,True
1106141000202105,"salbutamol (som salbutamolsulfat) inh væske til nebulisator 1,25 mg/beholder",Albuterol (as albuterol sulfate) 1.25 mg/container solution for nebulizer,,True
322496005,buprenorfin (som buprenorfinhydroklorid) sublingvaltab 2 mg,Buprenorphine (as buprenorphine hydrochloride) 2 mg sublingual tablet,,True
1040581000202109,turoktokog alfa pegol pulv til inj væske 500 IE/hgl,Turoctocog alfa pegol 500 international unit powder for solution for injection vial,,False
197541000202100,"alfa-1-proteinasehemmer, human pulv til inf væske 1 g/hgl",Human alpha1 proteinase inhibitor 1 g powder for solution for infusion vial,,True
1036051000202105,levokabastinhydroklorid nesespray 50 mikrog/aktivering,Levocabastine hydrochloride 50 microgram/actuation nasal suspension spray,,True
1101821000202104,ganireliks inj væske 250 mikrog/sprøyte,Ganirelix 250 microgram solution for injection syringe,,True
319223009,nifedipin kaps 10 mg,Nifedipine 10 mg oral capsule,,True
895384005,afatinib (som afatinibdimaleat) tab 50 mg,Afatinib (as afatinib dimaleate) 50 mg oral tablet,,True
1040761000202106,nonakog beta pegol pulv til inj væske 2000 IE/hgl,Nonacog beta pegol 2000 international unit powder for solution for injection vial,,False
414606006,"levonorgestrel tab 1,5 mg",Levonorgestrel 1.5 mg oral tablet,,True
1020821000202108,fenylefrinhydroklorid øyedr 100 mg/ml,Phenylephrine hydrochloride 100 mg/mL eye drops solution,,True
703733009,perampanel tab 8 mg,Perampanel 8 mg oral tablet,,True
768285003,vortioksetin (som vortioksetinhydrobromid) tab 10 mg,Vortioxetine (as vortioxetine hydrobromide) 10 mg oral tablet,,True
322236009,paracetamol tab 500 mg,Acetaminophen 500 mg oral tablet,,True
377145005,lorazepam tab 2 mg,Lorazepam 2 mg oral tablet,,True
1075451000202108,fluocinolonacetonid/kliokinol krem 250 mikrog/g + 30 mg/g,Clioquinol 30 mg/g and fluocinolone acetonide 250 microgram/g cutaneous cream,,True
1035641000202105,amiodaronhydroklorid kons til inj/inf væske 50 mg/ml,Amiodarone hydrochloride 50 mg/mL concentrate for solution for infusion or injection,,True
1031591000202101,nepafenak øyedr 3 mg/ml,Nepafenac 3 mg/mL eye drops suspension,,True
1106541000202100,levomepromazin (som levomepromazinmaleat) tab 25 mg,Methotrimeprazine (as methotrimeprazine maleate) 25 mg oral tablet,,True
1119721000202107,aprepitant mikstur 20 mg/ml,Aprepitant 20 mg/mL oral liquid,,True
1027551000202100,"natriumpikosulfat dråper 7,5 mg/ml",Sodium picosulfate 7.5 mg/mL oral drops solution,,True
127671000202103,lidokainhydroklorid munnvann 40 mg/ml,Lidocaine hydrochloride 40 mg/mL oromucosal solution for mouthwash,,True
577611000202103,binimetinib tab 45 mg,Binimetinib 45 mg oral tablet,,True
879979006,metoprololtartrat (som metoprololsuksinat) DEPOTtab 50 mg,Metoprolol tartrate (as metoprolol succinate) 50 mg prolonged-release oral tablet,,True
1149301007,"naloksegol (som naloksegoloksalat) tab 12,5 mg",Naloxegol (as naloxegol oxalate) 12.5 mg oral tablet,,True
